Id,Name,Region,Add,Town,Px,Py
C1_315081800H_010085,蘇澳港,宜蘭縣,宜蘭縣蘇澳鎮港區1號,蘇澳鎮,121.85719,24.59687
C1_315081800H_010086,五十二甲賞鳥區,宜蘭縣,宜蘭縣五結鄉五十二甲橋附近一帶,五結鄉,121.81637,24.66537
C1_315081800H_010088,冬山河親水公園,宜蘭縣,宜蘭縣五結鄉親河路二段2號,五結鄉,121.81581,24.67299
C1_315081800H_010089,利澤沙丘海岸,宜蘭縣,宜蘭縣五結鄉利澤村,五結鄉,121.83436,24.66749
C1_315081800H_010090,豆腐岬遊憩區,宜蘭縣,宜蘭縣蘇澳鎮南方澳漁港東側,蘇澳鎮,121.87196,24.58512
C1_315081800H_010091,珊瑚法界博物館,宜蘭縣,宜蘭縣蘇澳鎮南安路220號,蘇澳鎮,121.86405,24.58247
C1_315081800H_010092,內埤海灘,宜蘭縣,宜蘭縣蘇澳鎮內埤路(北濱公園旁),蘇澳鎮,121.86964,24.5768
C1_315081800H_010093,三剛鐵工廠文物館,宜蘭縣,宜蘭縣蘇澳鎮南安里漁港路81號,蘇澳鎮,121.86635,24.58231
C1_315081800H_010094,南方澳觀景台,宜蘭縣,宜蘭縣蘇澳鎮台9丁5.5公里,蘇澳鎮,121.86676,24.5765
C1_315081800H_010095,南方澳遊客中心,宜蘭縣,宜蘭縣蘇澳鎮南正里2鄰江夏路85號(南方澳進安宮隔壁),蘇澳鎮,121.86453,24.58447
C1_371020000A_000376,邱良功古厝,金門縣,金門縣893金城鎮浯江街27號,金城鎮,118.31778,24.43263
C1_371020000A_000377,陳詩吟洋樓,金門縣,金門縣893金城鎮珠浦東路44號,金城鎮,118.31773,24.43153
C1_371020000A_000386,朱子祠,金門縣,金門縣893金城鎮珠埔北路36號,金城鎮,118.31728,24.43454
C1_371020000A_000387,黃偉墓,金門縣,金門縣890金沙鎮後浦頭烏鴉落田,金沙鎮,118.41067,24.4783
C1_371020000A_000388,黃宣顯六路大厝,金門縣,金門縣890金沙鎮汶沙里后浦頭3號,金沙鎮,118.41471,24.48706
C1_371020000A_000389,莒光樓,金門縣,金門縣893金城鎮賢城路1號,金城鎮,118.319,24.42497
C1_371020000A_000391,奎閣(魁星樓),金門縣,金門縣893金城鎮珠浦東路43號前,金城鎮,118.3178,24.43133
C1_371020000A_000392,瓊林蔡氏家廟,金門縣,金門縣891金湖鎮瓊林村155號附近,金湖鎮,118.37399,24.45444
C1_371020000A_000393,清金門鎮總兵署,金門縣,金門縣893金城鎮浯江街53號,金城鎮,118.31841,24.4323
C1_371020000A_000394,吳秀才厝,金門縣,金門縣894烈嶼鄉上庫25號,烈嶼鄉,118.22958,24.42228
C1_371020000A_000395,慈德宮,金門縣,金門縣890金沙鎮汶沙里后浦頭99號,金沙鎮,118.41251,24.48602
C1_371020000A_000397,邱良功母節孝坊,金門縣,金門縣893金城鎮東門里莒光路一段觀音亭旁,金城鎮,118.31852,24.43141
C1_371020000A_000398,將軍第,金門縣,金門縣893金城鎮珠浦北路24號,金城鎮,118.3181,24.43307
C1_371020000A_000399,虛江嘯臥碣群,金門縣,金門縣893金城鎮古崗湖南側,金城鎮,118.30562,24.39839
C1_371020000A_000400,陳禎恩榮坊,金門縣,金門縣890金沙鎮陽宅村會山寺右前方,金沙鎮,118.43026,24.48111
C1_371020000A_000401,海印寺,金門縣,金門縣891金湖鎮太武山上(玉章路往太武山方向),金湖鎮,118.41855,24.46264
C1_371020000A_000403,豐蓮山牧馬侯祠,金門縣,金門縣893金城鎮山字第3121地號,金城鎮,118.32239,24.42073
C1_371020000A_000404,文臺寶塔,金門縣,金門縣893金城鎮古城村大文台古崗100號(近古城國小),金城鎮,118.306,24.39879
C1_371020000A_000409,瓊林一門三節坊,金門縣,金門縣891金湖鎮瓊林里西郊的古官道上,金湖鎮,118.3704,24.45392
C1_371020000A_000410,石門關,金門縣,金門縣891金湖鎮太武山頂峰(梅園)後方,金湖鎮,118.41783,24.4628
C1_371020000A_000412,睿友學校,金門縣,金門縣890金沙鎮三山村碧山1號,金沙鎮,118.44112,24.48564
C1_371020000A_000413,楊華故居,金門縣,金門縣892金寧鄉湖埔村湖下114號,金寧鄉,118.30613,24.45692
C1_371020000A_000420,金門縣林務所,金門縣,金門縣890金沙鎮大洋里東山31號,金沙鎮,118.44444,24.46285
C1_371020000A_000421,貴山海灘,金門縣,金門縣894烈嶼鄉貴山海灘,烈嶼鄉,118.22374,24.42701
C1_371020000A_000423,溪邊海水浴場,金門縣,金門縣891金湖鎮溪邊村四維路旁,金湖鎮,118.4685,24.44261
C1_371020000A_000424,上林海灘,金門縣,金門縣894烈嶼鄉南環路旁,烈嶼鄉,118.22625,24.42861
C1_371020000A_000425,貓公石濱海休憩區,金門縣,金門縣894烈嶼鄉正北方北環道上,烈嶼鄉,118.2486,24.45264
C1_371020000A_000429,金門城,金門縣,金門縣893金城鎮金門城,金城鎮,118.30805,24.40335
C1_371020000A_000432,茅山塔,金門縣,金門縣893金城鎮水頭西南方(近塔山),金城鎮,118.28834,24.40861
C1_371020000A_000433,國姓井,金門縣,金門縣894烈嶼鄉九井路旁(近西口國小),烈嶼鄉,118.23514,24.43845
C1_371020000A_000434,北風爺、風雞,金門縣,金門縣894烈嶼鄉近西口國小,烈嶼鄉,118.23978,24.43676
C1_371020000A_000435,三眼井,金門縣,金門縣892金寧鄉南山43-2號旁,金寧鄉,118.30759,24.47884
C1_371020000A_000437,吳稚暉紀念公園,金門縣,金門縣893金城鎮西海路一段(近海岸),金城鎮,118.28888,24.4151
C1_371020000A_000439,金水國小,金門縣,金門縣893金城鎮金水里前水頭47號,金城鎮,118.2979,24.40934
C1_371020000A_000442,西園鹽場,金門縣,金門縣890金沙鎮西園里西園1號,金沙鎮,118.40531,24.50705
C1_371020000A_000446,金門高中中正堂,金門縣,金門縣893金城鎮光前路94號,金城鎮,118.31407,24.43507
C1_371020000A_000449,東林東井,金門縣,金門縣894烈嶼鄉東林段664地號,烈嶼鄉,118.24945,24.42752
C1_371020000A_000453,南山林道,金門縣,金門縣892金寧鄉近慈湖路三段與寧湖路交叉口,金寧鄉,118.293,24.47192
C1_371020000A_000456,復國墩觀景台,金門縣,金門縣891金湖鎮四維路,金湖鎮,118.46655,24.44773
C1_371020000A_000458,明遺老街,金門縣,金門縣893金城鎮古城村大古崗100號(近古城國小),金城鎮,118.30883,24.40371
C1_371020000A_000460,石兔,金門縣,金門縣891金湖鎮玉章路往太武山路上,金沙鎮,118.41016,24.46051
C1_371020000A_000461,劉玉章雕像,金門縣,金門縣891金湖鎮玉章路上,金湖鎮,118.40979,24.4593
C1_371020000A_000463,葉華成故居,金門縣,金門縣893金城鎮金門城51號,金城鎮,118.30582,24.39932
C1_371020000A_000464,玉章路牌坊,金門縣,金門縣891金湖鎮太武山入口處,金湖鎮,118.40519,24.45821
C1_371020000A_000467,斗門古道,金門縣,金門縣890金沙鎮斗門古道,金沙鎮,118.41015,24.46352
C1_371020000A_000470,欽旌節牌坊,金門縣,金門縣891金湖鎮環島北路三段邊,金湖鎮,118.38222,24.45986
C1_371020000A_000471,無愧亭,金門縣,金門縣891金湖鎮伯玉路五段,金湖鎮,118.38975,24.4511
C1_371020000A_000472,倒影塔,金門縣,金門縣891金湖鎮玉章路往太武山方向,金沙鎮,118.41412,24.46271
C1_371020000A_000473,五虎山,金門縣,金門縣890金沙鎮北嶽廟附近,金沙鎮,118.43461,24.49963
C1_371020000A_000477,擎天山莊公園,金門縣,金門縣891金湖鎮環島南路三段(近正義國小),金湖鎮,118.38982,24.43632
C1_371020000A_000478,料羅海濱公園,金門縣,金門縣891金湖鎮金港路旁,金湖鎮,118.4335,24.41749
C1_371020000A_000479,金門媽祖公園,金門縣,金門縣891金湖鎮金港路旁(近海巡局第九海巡隊:尚義200號),金湖鎮,118.4344,24.41265
C1_371020000A_000480,后湖海濱公園,金門縣,金門縣892金寧鄉東湖路底,金寧鄉,118.34433,24.41693
C1_371020000A_000481,東林海濱公園,金門縣,金門縣894烈嶼鄉東林村,烈嶼鄉,118.25177,24.42508
C1_371020000A_000483,環保公園低碳教育館,金門縣,金門縣891金湖鎮正義里尚義100號,金湖鎮,118.37036,24.43696
C1_371020000A_000484,中正公園,金門縣,金門縣891金湖鎮太湖路三段,金湖鎮,118.42671,24.43661
C1_371020000A_000486,金門石雕公園,金門縣,金門縣893金城鎮西海路三段,金城鎮,118.31562,24.42731
C1_371020000A_000489,莒光公園,金門縣,金門縣893金城鎮莒光公園,金城鎮,118.31765,24.42908
C1_371020000A_000490,南石滬公園,金門縣,金門縣891金湖鎮南石滬公園,金湖鎮,118.43846,24.41149
C1_371020000A_000491,鄭成功觀兵奕棋處,金門縣,金門縣891金湖鎮玉章路往太武山方向,金沙鎮,118.41397,24.46269
C1_371020000A_000492,梅園,金門縣,金門縣891金湖鎮玉章路,金沙鎮,118.41671,24.46354
C1_371020000A_000493,頑石點頭勒石群,金門縣,金門縣891金湖鎮玉章路,金湖鎮,118.42186,24.46572
C1_371020000A_000495,中正紀念林,金門縣,金門縣891金湖鎮太湖旁，近八二三戰史館,金湖鎮,118.43015,24.44132
C1_371020000A_000496,古崗樓,金門縣,金門縣893金城鎮舊金城東郊珠水路旁,金城鎮,118.31558,24.39427
C1_371020000A_000498,榕園,金門縣,金門縣891金湖鎮金湖鎮太湖北岸,金湖鎮,118.43201,24.44393
C1_371020000A_000499,太武山風景區,金門縣,金門縣891金湖鎮玉章路,金湖鎮,118.40433,24.45702
C1_371020000A_000501,楓香林,金門縣,金門縣890金沙鎮楓香林,金沙鎮,118.44302,24.4933
C1_371020000A_000503,榮湖,金門縣,金門縣890金沙鎮環島北路四段與成功路口附近,金沙鎮,118.4116,24.48594
C1_371020000A_000504,金沙水庫,金門縣,金門縣890金沙鎮環島北路四段,金沙鎮,118.40784,24.48782
C1_371020000A_000505,陽明湖,金門縣,金門縣891金湖鎮黃海路旁,金湖鎮,118.43176,24.45921
C1_371020000A_000506,蘭湖,金門縣,金門縣891金湖鎮瓊徑路旁,金湖鎮,118.3829,24.452
C1_371020000A_000507,太湖遊憩區,金門縣,金門縣891金湖鎮金湖鎮山外至林兜間,金湖鎮,118.42629,24.43982
C1_371020000A_000508,慈湖,金門縣,金門縣892金寧鄉慈湖,金寧鄉,118.30675,24.46897
C1_371020000A_000509,雙鯉湖/雙鯉溼地中心,金門縣,金門縣892金寧鄉寧湖路(近古寧國小),金寧鄉,118.3103,24.47752
C1_371020000A_000511,陵水湖,金門縣,金門縣894烈嶼鄉上林至上庫西方一帶,烈嶼鄉,118.22521,24.42302
C1_371020000A_000512,古崗湖風景區,金門縣,金門縣893金城鎮舊金城東郊珠水路旁,金城鎮,118.31471,24.39595
C1_371020000A_000514,莒光湖,金門縣,金門縣893金城鎮莒光湖,金城鎮,118.31647,24.42739
C1_371020000A_000518,珠山聚落,金門縣,金門縣893金城鎮珠山,金城鎮,118.32058,24.40148
C1_371020000A_000520,水頭聚落,金門縣,金門縣893金城鎮前水頭,金城鎮,118.29996,24.41147
C1_371020000A_000528,毋忘在莒,金門縣,金門縣891金湖鎮玉章路上,金沙鎮,118.41611,24.46364
C1_371020000A_000529,瓊林民防館,金門縣,金門縣891金湖鎮瓊林236-1號,金湖鎮,118.37307,24.45514
C1_371020000A_000530,八二三戰役勝利紀念碑,金門縣,金門縣891金湖鎮金湖鎮環島北路與 黃海路路口圓環上,金湖鎮,118.43669,24.46479
C1_371020000A_000532,古寧頭牌樓,金門縣,金門縣892金寧鄉頂林路上,金寧鄉,118.31542,24.47652
C1_371020000A_000534,八達樓子,金門縣,金門縣894烈嶼鄉九井路與八青路圓環,烈嶼鄉,118.24573,24.42998
C1_371020000A_000535,勝利門,金門縣,金門縣894烈嶼鄉九井路,烈嶼鄉,118.25866,24.42699
C1_371020000A_000536,八二三砲戰勝利紀念碑,金門縣,金門縣894烈嶼鄉羅厝十字路口,烈嶼鄉,118.25887,24.42702
C1_371020000A_000539,俞大維先生紀念館,金門縣,金門縣891金湖鎮安民村1之11號,金湖鎮,118.43153,24.44304
C1_371020000A_000540,乳山故壘,金門縣,金門縣892金寧鄉桃園路190號,金寧鄉,118.35248,24.43711
C1_371020000A_000545,北山斷崖,金門縣,金門縣892金寧鄉南山路,金寧鄉,118.3142,24.4889
C1_371020000A_000546,馬山觀測所,金門縣,金門縣890金沙鎮官澳東北角,金沙鎮,118.40887,24.52771
C1_371020000A_000630,湖下三間樓仔,金門縣,金門縣892金寧鄉湖埔村湖下44、45、46號,金寧鄉,118.30455,24.45624
C1_371020000A_000631,陳清吉洋樓,金門縣,金門縣890金沙鎮三山里三山村碧山,金沙鎮,118.44292,24.4858
C1_371020000A_000639,陳德幸洋樓,金門縣,金門縣890金沙鎮三山里碧山1號,金沙鎮,118.44032,24.48567
C1_371020000A_000645,水頭57地號洋樓(僑鄉文化展示館),金門縣,金門縣893金城鎮金水里前水頭39號,金城鎮,118.29888,24.40967
C1_371020000A_000646,薛永南兄弟大樓,金門縣,金門縣893金城鎮珠沙里珠山84號,金城鎮,118.32069,24.40263
C1_371020000A_000649,陳景蘭洋樓,金門縣,金門縣891金湖鎮正義里成功村1號,金湖鎮,118.39009,24.43727
C1_371020000A_000651,北山古洋樓,金門縣,金門縣892金寧鄉金寧鄉北山村55-3號,金寧鄉,118.31256,24.47921
C1_371020000A_000654,得月樓,金門縣,金門縣893金城鎮前水頭45號,金城鎮,118.29849,24.40971
C1_371020000A_000656,黃輝煌洋樓,金門縣,金門縣893金城鎮金水里前水頭44號旁,金城鎮,118.2987,24.40968
C1_371020000A_000661,黃卓彬洋樓,金門縣,金門縣890金沙鎮汶沙里后浦頭7號,金沙鎮,118.41489,24.48621
C1_371020000A_000664,金門縣陶瓷廠,金門縣,金門縣891金湖鎮新湖里漁村14號,金湖鎮,118.40662,24.43562
C1_371020000A_000666,慈湖三角堡,金門縣,金門縣892金寧鄉慈湖路三段,金寧鄉,118.29762,24.46514
C1_371020000A_000668,雄獅堡,金門縣,金門縣893金城鎮民權路34之1號,金城鎮,118.3101,24.43152
C1_371020000A_000669,勇士堡,金門縣,金門縣894烈嶼鄉黃埔村黃厝海岸,烈嶼鄉,118.25193,24.44762
C1_371020000A_000670,鐵漢堡,金門縣,金門縣894烈嶼鄉黃埔村黃厝,烈嶼鄉,118.25502,24.44684
C1_371020000A_000689,魯王墓園,金門縣,金門縣891金湖鎮伯玉路五段旁,金湖鎮,118.3871,24.44769
C1_371020000A_000690,後浦陳氏祠堂,金門縣,金門縣893金城鎮莒光路106號,金城鎮,118.31694,24.43282
C1_371020000A_000709,怡穀堂,金門縣,金門縣891金湖鎮瓊林村瓊義路,金湖鎮,118.37258,24.45488
C1_371020000A_000766,護國寺,金門縣,金門縣891金湖鎮太湖路二段181號,金湖鎮,118.41732,24.43928
C1_371020000A_000778,北極殿,金門縣,金門縣890金沙鎮西園里浯坑32之1號,金沙鎮,118.40973,24.50501
C1_371020000A_000787,象山金剛寺,金門縣,金門縣890金沙鎮何斗里頂蘭1號,金沙鎮,118.38876,24.46042
C1_371020000A_000788,泰安宮,金門縣,金門縣893金城鎮賢庵里賢厝1號,金城鎮,118.31104,24.41644
C1_371020000A_000795,靈濟古寺(觀音亭),金門縣,金門縣893金城鎮莒光路2號,金城鎮,118.31853,24.43154
C1_371020000A_000796,沙美萬安堂,金門縣,金門縣890金沙鎮汶沙里忠孝新村5號,金沙鎮,118.41202,24.49103
C1_371020000A_000803,順濟宮,金門縣,金門縣891金湖鎮金港路,金湖鎮,118.43455,24.41948
C1_371020000A_000804,烈女廟,金門縣,金門縣894烈嶼鄉青岐村,烈嶼鄉,118.22308,24.418
C1_371020000A_000805,李將軍廟(上林將軍廟),金門縣,金門縣894烈嶼鄉上林村77號,烈嶼鄉,118.22843,24.42914
C1_371020000A_000811,浯島城隍廟,金門縣,金門縣893金城鎮光前路40號,金城鎮,118.31617,24.43246
C1_371020000A_000817,外武廟,金門縣,金門縣893金城鎮光前路86號,金城鎮,118.31492,24.43308
C1_371020000A_000820,北鎮廟,金門縣,金門縣893金城鎮中興路146巷1號,金城鎮,118.31894,24.43387
C1_371020000A_000821,雙鯉古地關帝宮,金門縣,金門縣892金寧鄉寧湖路801號,金寧鄉,118.31117,24.47591
C1_371020000A_000823,迴向殿,金門縣,金門縣893金城鎮金門城北門151號,金城鎮,118.30951,24.40408
C1_371020000A_000826,代天府,金門縣,金門縣893金城鎮珠浦東路12之1號,金城鎮,118.31961,24.43096
C1_371020000A_000849,古地城隍廟,金門縣,金門縣893金城鎮金門城85之1號,金城鎮,118.30551,24.40191
C1_371020000A_000852,金水寺,金門縣,金門縣893金城鎮金水里前水頭138號,金城鎮,118.29524,24.41214
C1_371020000A_000859,寶月庵,金門縣,金門縣893金城鎮金門城文台寶塔後方,金城鎮,118.3065,24.39923
C1_371020000A_000933,金門基督教會,金門縣,金門縣893金城鎮珠浦北路30號,金城鎮,118.31746,24.43364
C1_371020000A_000970,李光前將軍廟,金門縣,金門縣892金寧鄉西浦頭101號,金寧鄉,118.31685,24.46845
C1_371020000A_000983,北嶽廟,金門縣,金門縣890金沙鎮山西99號,金沙鎮,118.43382,24.50085
C1_371020000A_000985,會山寺,金門縣,金門縣890金沙鎮陽翟1號,金沙鎮,118.42949,24.48134
C1_371020000A_001007,後浦武廟,金門縣,金門縣893金城鎮莒光路122號,金城鎮,118.31664,24.43302
C1_371020000A_001338,九宮碼頭,金門縣,金門縣894烈嶼鄉九宮碼頭,烈嶼鄉,118.26449,24.42585
C1_371020000A_001339,獅山砲陣地,金門縣,金門縣890金沙鎮獅山砲陣地,金沙鎮,118.43708,24.50395
C1_371020000A_001340,金城民防坑道,金門縣,金門縣893金城鎮民生路7號(金城車站二樓),金城鎮,118.32021,24.43311
C1_371020000A_001341,慰廬,金門縣,金門縣891金湖鎮榕園內,金湖鎮,118.43212,24.44391
C1_371020000A_001342,金門酒廠,金門縣,金門縣892金寧鄉金寧鄉桃園路1號,金寧鄉,118.34296,24.43094
C1_371020000A_001343,模範街,金門縣,金門縣893金城鎮模範街,金城鎮,118.31916,24.43179
C1_371020000A_001344,楊氏明馨祖祠暨楊清廉紀念館,金門縣,金門縣892金寧鄉安美村東堡25號,金寧鄉,118.34144,24.45553
C1_371020000A_001345,瓊林戰鬥坑道,金門縣,金門縣891金湖鎮金門縣金湖鎮瓊林村236-1號(瓊林村辦公室),金湖鎮,118.37291,24.45518
C1_371020000A_001346,九宮坑道,金門縣,金門縣894烈嶼鄉羅厝5之5號,烈嶼鄉,118.26269,24.42363
C1_371020000A_001347,金門縣水產試驗所,金門縣,金門縣893金城鎮西海路2號,金城鎮,118.31505,24.42479
C1_371020000A_001348,水頭碼頭,金門縣,金門縣893金城鎮西海路1段5號,金城鎮,118.28696,24.41518
C1_371020000A_001349,金門縣農業試驗所,金門縣,金門縣891金湖鎮后壟村31號,金湖鎮,118.44712,24.44647
C1_371020000A_001368,羅厝媽祖公園,金門縣,金門縣894烈嶼鄉近九宮碼頭,烈嶼鄉,118.26281,24.42521
